precision,recall,f1,kappa
0.5,0.105,0.17355371900826447,0.0
0.5,0.2175,0.30313588850174217,0.0
0.5,0.13,0.20634920634920637,0.0
0.5,0.06,0.10714285714285712,0.0
0.4951923076923077,0.4975,0.46894409937888193,-0.00588235294117645
0.5,0.11375,0.18533604887983707,0.0
0.5,0.04875,0.08883826879271071,0.0
0.5,0.18375,0.2687385740402194,0.0
0.5,0.2025,0.28825622775800713,0.0
0.5,0.06375,0.1130820399113082,0.0
0.39665150888797024,0.3875,0.3898014773227391,-0.2127659574468086
0.5,0.14,0.21875000000000003,0.0
0.5730079265748853,0.5700000000000001,0.41986947063089197,0.08300395256916993
0.5,0.035,0.06542056074766356,0.0
0.5,0.22,0.3055555555555556,0.0
0.5,0.0175,0.03381642512077295,0.0
0.5,0.1075,0.17695473251028807,0.0
0.5,0.145,0.22480620155038758,0.0
0.5,0.11,0.18032786885245902,0.0
0.5,0.4625,0.4805194805194805,0.0
0.5,0.145,0.22480620155038758,0.0
0.5,0.06,0.10714285714285712,0.0
0.5,0.42,0.4565217391304348,0.0
0.5,0.08666666666666667,0.14772727272727273,0.0
0.5,0.5,0.343453157012479,0.0
0.5,0.0425,0.0783410138248848,0.0
0.5,0.025,0.047619047619047616,0.0
0.5,0.03,0.056603773584905655,0.0
0.4027777777777778,0.46499999999999997,0.363095238095238,-0.07000000000000006
0.47010284620904086,0.475,0.38874210738435355,-0.03802281368821303
0.5,0.075,0.13043478260869565,0.0
0.5,0.08,0.13793103448275865,0.0
0.5,0.17,0.2537313432835821,0.0
0.5,0.03,0.056603773584905655,0.0
0.48761456527124103,0.495,0.2669328857765688,-0.005291005291005346
0.0,0.0,0.0,0.0
0.5,0.1,0.16666666666666669,0.0
0.6024065540194572,0.53,0.48756879863351676,0.07476635514018692
0.5,0.1625,0.24528301886792456,0.0
0.5,0.1725,0.25650557620817843,0.0
0.5,0.0725,0.12663755458515283,0.0
0.5,0.06833333333333333,0.12023460410557184,0.0
0.5,0.16,0.24242424242424243,0.0
0.5,0.095,0.1596638655462185,0.0
0.6570943823048888,0.625,0.6349254639488896,0.27472527472527475
0.5,0.23,0.31506849315068497,0.0
0.41539763113367173,0.495,0.33967506783040763,-0.010000000000000009
0.6067973363487875,0.5283333333333333,0.268985880501304,0.029360967184801412
0.5528846153846154,0.5275,0.5062111801242236,0.06470588235294128
0.5,0.08333333333333333,0.14285714285714285,0.0
0.5,0.0825,0.14163090128755365,0.0
0.5,0.13875,0.21722113502935422,0.0
0.5,0.055,0.09909909909909909,0.0
0.6308364072007314,0.6383333333333333,0.634064394951384,0.26860841423948223
0.5,0.415,0.45355191256830596,0.0
0.5323228199108571,0.5316666666666666,0.5319510737345421,0.06397306397306401
0.5,0.07625,0.13232104121475052,0.0
0.5415713988775722,0.51,0.45320380102988794,0.025236593059936863
0.5,0.06625,0.11699779249448124,0.0
0.5,0.11,0.18032786885245902,0.0
0.5,0.235,0.31972789115646255,0.0
0.5,0.145,0.22480620155038758,0.0
0.5,0.12375,0.19839679358717432,0.0
0.5,0.144,0.22360248447204967,0.0
0.5,0.15,0.23076923076923075,0.0
0.5,0.12125,0.19517102615694165,0.0
0.5,0.03125,0.058823529411764705,0.0
0.5,0.12666666666666668,0.2021276595744681,0.0
0.5,0.135,0.2125984251968504,0.0
0.5,0.01,0.0196078431372549,0.0
0.5,0.18625,0.27140255009107467,0.0
0.5526315789473684,0.51,0.38557993730407525,0.020000000000000018
0.4828571428571429,0.49,0.293968253968254,-0.01090909090909098
0.5,0.015,0.029126213592233007,0.0
0.5,0.12125,0.19517102615694165,0.0
0.5,0.27,0.35064935064935066,0.0
0.5,0.02125,0.0407673860911271,0.0
0.43779580797836376,0.4425,0.4317566491479535,-0.11499999999999999
0.5,0.025,0.047619047619047616,0.0
0.42099637512779997,0.4716666666666667,0.4316015665615361,-0.07423580786026207
0.5,0.14125,0.2202729044834308,0.0
0.5,0.005,0.009900990099009901,0.0
0.46603260869565216,0.4866666666666667,0.4556341861731083,-0.034482758620689724
0.5,0.245,0.32885906040268453,0.0
0.5,0.01,0.0196078431372549,0.0
0.33277591973244147,0.4975,0.39879759519038077,-0.006644518272425071
0.5,0.1475,0.2277992277992278,0.0
0.5,0.03,0.056603773584905655,0.0
0.5,0.0075,0.01477832512315271,0.0
0.27992957746478875,0.45,0.2476851851851852,-0.06849315068493134
0.620540019286403,0.5499999999999999,0.5428264084980503,0.1282051282051282
0.5,0.08375,0.14346895074946467,0.0
0.5,0.0375,0.06976744186046512,0.0
0.5,0.01125,0.022004889975550123,0.0
0.4767636397434706,0.4916666666666667,0.4593283194121928,-0.02183406113537112
0.5,0.02,0.038461538461538464,0.0
0.5,0.1425,0.22178988326848248,0.0
1.0,1.0,1.0,
0.5,0.09875,0.16492693110647183,0.0
0.5,0.135,0.2125984251968504,0.0
0.5,0.1475,0.2277992277992278,0.0
0.5,0.16375,0.24670433145009416,0.0
0.5,0.03625,0.0675990675990676,0.0
0.5,0.125,0.2,0.0
0.5,0.05375,0.09706546275395034,0.0
0.5,0.09,0.15254237288135594,0.0
0.5,0.16125,0.2438563327032136,0.0
0.5,0.1125,0.18367346938775508,0.0
0.5,0.1,0.16666666666666669,0.0
0.5,0.1075,0.17695473251028807,0.0
0.5,0.17333333333333334,0.25742574257425743,0.0
0.5,0.015,0.029126213592233007,0.0
0.5,0.1225,0.1967871485943775,0.0
0.5962000962000962,0.52,0.4014776021696437,0.040000000000000036
0.5,0.02666666666666667,0.05063291139240507,0.0
0.5,0.005,0.009900990099009901,0.0
0.0,0.0,0.0,0.0
0.5,0.03,0.056603773584905655,0.0
0.5,0.175,0.25925925925925924,0.0
0.5,0.02625,0.0498812351543943,0.0
0.5,0.015,0.029126213592233007,0.0
0.5,0.085,0.1452991452991453,0.0
0.5,0.14666666666666667,0.22680412371134018,0.0
0.5,0.085,0.1452991452991453,0.0
0.5,0.12,0.1935483870967742,0.0
0.5,0.08833333333333333,0.15014164305949007,0.0
0.5,0.01375,0.0267639902676399,0.0
0.5,0.10625,0.1752577319587629,0.0
0.5,0.05625,0.10112359550561797,0.0
0.41245791245791247,0.40249999999999997,0.4019236374234917,-0.17931034482758612
0.5,0.12375,0.19839679358717432,0.0
0.5,0.18,0.2647058823529412,0.0
0.5,0.008333333333333333,0.01639344262295082,0.0
0.5,0.06166666666666667,0.10979228486646884,0.0
0.5,0.08,0.13793103448275865,0.0
0.5,0.18,0.2647058823529412,0.0
0.5,0.13875,0.21722113502935422,0.0
0.5,0.0475,0.08675799086757992,0.0
0.5,0.11125,0.18200408997955012,0.0
0.5,0.4325,0.46380697050938335,0.0
0.5,0.14375,0.22330097087378636,0.0
0.5,0.13166666666666665,0.20844327176781002,0.0
0.5,0.06,0.10714285714285712,0.0
0.5,0.075,0.13043478260869565,0.0
0.5,0.055,0.09909909909909909,0.0
0.5,0.125,0.2,0.0
0.5,0.0575,0.1031390134529148,0.0
0.5,0.02666666666666667,0.05063291139240507,0.0
0.5,0.14,0.21875000000000003,0.0
0.5,0.13375,0.21104536489151873,0.0
0.5,0.06,0.10714285714285712,0.0
0.4822430570353008,0.4916666666666667,0.2756544385362077,-0.00891265597147961
0.5635234330886505,0.56,0.40976390556222486,0.07086614173228345
0.5,0.11666666666666667,0.18918918918918917,0.0
0.5,0.04833333333333333,0.08814589665653495,0.0
0.5,0.155,0.23664122137404578,0.0
0.5,0.01,0.0196078431372549,0.0
0.5,0.495,0.49748743718592964,0.0
0.5,0.07,0.12280701754385964,0.0
0.5,0.06375,0.1130820399113082,0.0
0.5,0.18166666666666667,0.2665036674816626,0.0
0.5,0.01,0.0196078431372549,0.0
0.5,0.11,0.18032786885245902,0.0
0.5,0.09,0.15254237288135594,0.0
0.5,0.17,0.2537313432835821,0.0
0.47771836007130125,0.4733333333333333,0.47109027527347036,-0.04761904761904767
0.8367003367003367,0.515,0.4315407005137622,0.03960396039603964
0.7051767676767677,0.5974999999999999,0.5911511156186612,0.2321428571428571
0.5,0.1025,0.1701244813278008,0.0
0.5,0.07125,0.12472647702407,0.0
0.5,0.045,0.08256880733944953,0.0
0.5,0.015,0.029126213592233007,0.0
0.5,0.03625,0.0675990675990676,0.0
0.5846883468834688,0.5666666666666667,0.5704340097763295,0.1470588235294118
0.5,0.18,0.2647058823529412,0.0
0.5,0.1225,0.1967871485943775,0.0
0.5,0.15875,0.2409867172675522,0.0
0.6943314996412342,0.6625,0.5566700998611795,0.24714828897338392
0.5,0.095,0.1596638655462185,0.0
0.5,0.058333333333333334,0.1044776119402985,0.0
0.5,0.205,0.2907801418439716,0.0
0.5,0.275,0.3548387096774194,0.0
0.5,0.07875,0.13606911447084233,0.0
0.5,0.08666666666666667,0.14772727272727273,0.0
0.5,0.09,0.15254237288135594,0.0
0.5,0.12166666666666667,0.19571045576407506,0.0
0.5,0.156,0.23780487804878048,0.0
0.5,0.1575,0.23954372623574147,0.0
0.5,0.09375,0.15789473684210525,0.0
0.5,0.225,0.3103448275862069,0.0
0.5,0.14833333333333334,0.22879177377892032,0.0
0.5,0.075,0.13043478260869565,0.0
0.5,0.02375,0.045346062052505964,0.0
0.5708717221828491,0.5533333333333333,0.37097423510466987,0.06015037593984962
0.47698327451281264,0.485,0.47301165912175214,-0.035019455252918386
0.5,0.10875,0.1786447638603696,0.0
0.5,0.0925,0.1561181434599156,0.0
0.4979896264725986,0.4983333333333333,0.4957876504248623,-0.0036101083032491488
0.5,0.05,0.09090909090909091,0.0
0.5,0.005,0.009900990099009901,0.0
0.5,0.0016666666666666668,0.0033222591362126247,0.0
0.5,0.0625,0.1111111111111111,0.0
0.5,0.13625,0.21414538310412576,0.0
0.5,0.06125,0.10913140311804008,0.0
0.5,0.016666666666666666,0.03225806451612903,0.0
0.0,0.0,0.0,0.0
0.5,0.00375,0.007444168734491314,0.0
0.0,0.0,0.0,0.0
0.5,0.0025,0.0049751243781094535,0.0
0.5,0.07166666666666667,0.12536443148688048,0.0
0.5,0.5,0.44337400984799824,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.43586753731343286,0.47250000000000003,0.426961926961927,-0.06626506024096401
0.5,0.1175,0.19028340080971662,0.0
0.5,0.01,0.0196078431372549,0.0
0.5,0.0325,0.061032863849765265,0.0
0.0,0.0,0.0,0.0
0.663576881134133,0.515,0.46595460614152207,0.04347826086956519
0.5,0.03875,0.07192575406032484,0.0
0.5,0.16166666666666665,0.24433249370277077,0.0
0.5,0.005,0.009900990099009901,0.0
0.5,0.11,0.18032786885245902,0.0
0.5,0.2125,0.2982456140350877,0.0
0.5,0.08875,0.15074309978768577,0.0
0.5,0.1275,0.20318725099601595,0.0
0.5,0.056666666666666664,0.10179640718562874,0.0
0.5,0.20625,0.29203539823008845,0.0
0.5,0.015,0.029126213592233007,0.0
0.5,0.01875,0.03614457831325301,0.0
0.5,0.02,0.038461538461538464,0.0
0.5,0.1775,0.26199261992619927,0.0
0.5,0.04,0.07407407407407407,0.0
0.41685720224485556,0.48000000000000004,0.4107341933428891,-0.05047318611987395
0.5859106529209621,0.51,0.3710691823899371,0.020000000000000018
0.6422924901185771,0.5675,0.502068717395215,0.135
0.5,0.21,0.29577464788732394,0.0
0.5,0.17666666666666667,0.26108374384236455,0.0
0.5598563447725459,0.53,0.5205274198381781,0.07438016528925617
0.5,0.005,0.009900990099009901,0.0
0.5,0.11333333333333333,0.1847826086956522,0.0
0.5,0.03666666666666667,0.06832298136645963,0.0
0.5,0.07,0.12280701754385964,0.0
0.5,0.32,0.39024390243902435,0.0
0.5,0.09666666666666666,0.16201117318435754,0.0
0.5,0.20166666666666666,0.28741092636579574,0.0
0.5,0.15,0.23076923076923075,0.0
0.5,0.07,0.12280701754385964,0.0
0.5,0.03,0.056603773584905655,0.0
0.3927696078431373,0.395,0.34655049786628733,-0.16666666666666674
0.5,0.355,0.4152046783625731,0.0
0.46929501351019404,0.48333333333333334,0.28191286190827836,-0.018050541516245522
0.5,0.011666666666666667,0.02280130293159609,0.0
0.5,0.31833333333333336,0.3890020366598778,0.0
0.5,0.26,0.34210526315789475,0.0
0.5,0.25833333333333336,0.3406593406593407,0.0
0.5,0.2683333333333333,0.34924078091106286,0.0
0.5,0.0970873786407767,0.16260162601626016,0.0
0.5,0.215,0.30069930069930073,0.0
0.5,0.14,0.21875000000000003,0.0
0.5,0.09125,0.15433403805496826,0.0
0.5,0.05,0.09090909090909091,0.0
0.4319033026898196,0.47,0.4252225853713513,-0.072072072072072
0.5,0.08,0.13793103448275865,0.0
0.5,0.1275,0.20318725099601595,0.0
0.5,0.06333333333333334,0.11242603550295859,0.0
0.5046048996131884,0.505,0.4704857232226641,0.008368200836820106
0.5,0.058333333333333334,0.1044776119402985,0.0
0.5,0.43,0.4623655913978495,0.0
0.5,0.01625,0.031476997578692496,0.0
0.5,0.21666666666666667,0.3023255813953488,0.0
0.5,0.285,0.36305732484076436,0.0
0.511205235085832,0.5083333333333333,0.5043089177096045,0.01872659176029967
0.5,0.005,0.009900990099009901,0.0
0.5,0.14125,0.2202729044834308,0.0
0.5,0.44,0.46808510638297873,0.0
0.5,0.14625,0.2263056092843327,0.0
0.5,0.14333333333333334,0.2227979274611399,0.0
0.5,0.2125,0.2982456140350877,0.0
0.5,0.13333333333333333,0.2105263157894737,0.0
0.5,0.22166666666666668,0.3071593533487298,0.0
0.5,0.085,0.1452991452991453,0.0
0.5911625911625912,0.6133333333333333,0.5909303412809724,0.1954022988505747
0.6210653753026635,0.625,0.6228735396597663,0.24590163934426235
0.5,0.28375,0.3620414673046252,0.0
0.5,0.20166666666666666,0.28741092636579574,0.0
0.5,0.0575,0.1031390134529148,0.0
0.5209038044924176,0.5183333333333333,0.3663554795850004,0.021276595744680882
0.5,0.3,0.37499999999999994,0.0
0.5,0.1125,0.18367346938775508,0.0
0.5252666294316338,0.5316666666666667,0.4536178755900609,0.04231625835189312
0.5,0.41125,0.4513031550068587,0.0
0.5025744001647616,0.5033333333333333,0.48748275182337863,0.005464480874316946
0.5,0.215,0.30069930069930073,0.0
0.5,0.16125,0.2438563327032136,0.0
0.5,0.12,0.1935483870967742,0.0
0.5,0.33,0.39759036144578314,0.0
0.5,0.0275,0.05213270142180095,0.0
0.5,0.18125,0.2660550458715596,0.0
0.5,0.235,0.31972789115646255,0.0
0.5,0.033,0.06191369606003752,0.0
0.5,0.34625,0.40915805022156576,0.0
0.5,0.30375,0.3779160186625195,0.0
0.5303030303030303,0.5233333333333333,0.35135135135135137,0.026415094339622636
0.5,0.145,0.22480620155038758,0.0
0.5,0.23375,0.3185689948892675,0.0
0.5172413793103448,0.5025,0.2820512820512821,0.003389830508474634
0.5,0.16166666666666665,0.24433249370277077,0.0
0.5,0.265,0.3464052287581699,0.0
0.5,0.1825,0.2673992673992674,0.0
0.5,0.235,0.31972789115646255,0.0
0.5,0.215,0.30069930069930073,0.0
0.5,0.035,0.06542056074766356,0.0
0.5,0.18833333333333332,0.27360774818401934,0.0
0.5342287576330129,0.5416666666666666,0.4517398417119866,0.05446623093681913
0.5,0.19,0.2753623188405797,0.0
0.5,0.15375,0.2351816443594646,0.0
0.5,0.29125,0.36808846761453395,0.0
0.5,0.31375,0.3855606758832565,0.0
0.5,0.165,0.24812030075187969,0.0
0.5,0.22125,0.30675909878682844,0.0
0.4797979797979798,0.4733333333333333,0.456043956043956,-0.042105263157894646
0.4625347891243845,0.4766666666666667,0.4612198946564272,-0.055118110236220375
0.5313390313390314,0.5366666666666666,0.5301296720061023,0.06666666666666665
0.5,0.1525,0.23371647509578544,0.0
0.5,0.175,0.25925925925925924,0.0
0.5,0.2325,0.3174061433447099,0.0
0.5,0.015,0.029126213592233007,0.0
0.5,0.0075,0.01477832512315271,0.0
0.4946749028169764,0.495,0.49407175684547944,-0.010282776349614497
0.5,0.03,0.056603773584905655,0.0
0.5,0.295,0.37106918238993714,0.0
0.5,0.135,0.2125984251968504,0.0
0.32004429678848284,0.40249999999999997,0.2658940855995198,-0.13978494623655924
0.5401445202729827,0.545,0.5318947283255702,0.08163265306122447
0.5,0.0675,0.11894273127753305,0.0
0.5,0.16125,0.2438563327032136,0.0
0.5460758716019045,0.5075,0.37712926148714343,0.015000000000000013
0.4571917808219178,0.495,0.41282746160794936,-0.012987012987013102
0.5,0.285,0.36305732484076436,0.0
0.5,0.2675,0.3485342019543974,0.0
0.5,0.09666666666666666,0.16201117318435754,0.0
0.5,0.035,0.06542056074766356,0.0
0.5,0.2175,0.30313588850174217,0.0
